id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
3592,11.5,0.59,0.49,2.3,0.05,5.0,14.0,0.9963,3.22,0.63,9.7,5.0
3593,8.8,0.32,0.49,2.0,0.0819999999999999,11.0,26.0,0.9976,3.14,0.64,11.7,6.0
3594,10.4,0.31,0.48,2.0,0.1169999999999999,26.0,59.0,0.9967,3.2,0.78,11.7,7.0
3595,7.4,0.36,0.41,2.3,0.081,9.0,21.0,0.9969,3.36,0.82,10.3,6.0
3596,8.3,0.43,0.45,1.8,0.08,21.0,54.0,0.9964,3.1,0.64,9.0,5.0
3597,7.0,0.69,0.01,2.3,0.0819999999999999,10.0,19.0,0.9987,3.4,0.57,9.4,6.0
3598,7.1,0.42,0.42,2.4,0.085,6.0,21.0,0.99652,3.15,0.77,9.2,6.0
3599,10.0,0.52,0.23,2.3,0.0819999999999999,5.0,14.0,0.9986,3.29,0.58,11.4,7.0
3600,7.8,0.6,0.0,1.8,0.091,21.0,49.0,0.99458,3.22,0.68,12.5,7.0
3601,6.5,0.84,0.09,1.9,0.072,6.0,30.0,0.99408,3.45,0.62,12.4,7.0
3602,7.5,0.735,0.0,1.5,0.079,9.0,28.0,0.9987,3.61,0.68,9.4,4.0
3603,6.8,0.63,0.03,2.6,0.087,18.0,46.0,0.9988,3.09,0.58,11.6,7.0
3604,8.7,0.835,0.0,2.2,0.08,8.0,16.0,0.99552,3.51,0.67,10.4,6.0
3605,11.9,0.38,0.48,1.8,0.046,12.0,28.0,0.9988,3.2,0.63,10.5,6.0
3606,7.9,0.58,0.07,2.2,0.079,3.0,14.0,0.99444,3.27,0.69,9.8,5.0
3607,6.2,0.58,0.0,2.5,0.065,18.0,31.0,0.9968,3.34,0.67,10.2,5.0
3608,10.5,0.28,0.36,1.8,0.077,9.0,20.0,0.9962,3.11,0.87,10.1,6.0
3609,8.3,0.835,0.19,2.2,0.077,16.0,41.0,0.9964,3.34,0.64,10.0,7.0
3610,7.5,0.6,0.0,1.7,0.071,24.0,44.0,0.9978,3.35,0.54,9.5,5.0
3611,7.4,0.35,0.27,2.9,0.095,28.0,65.0,0.9981,3.39,0.56,9.8,5.0
3612,7.1,0.6,0.0,1.9,0.077,11.0,65.0,0.99538,3.38,0.54,9.3,5.0
3613,9.1,0.5,0.29,1.4,0.0819999999999999,9.0,27.0,0.9972,3.15,0.62,9.3,5.0
3614,7.7,0.685,0.01,1.4,0.078,33.0,135.0,0.99557,3.56,0.55,9.5,5.0
3615,8.2,0.7,0.33,2.4,0.071,6.0,22.0,0.9964,3.18,0.63,10.9,5.0
3616,8.7,0.53,0.24,2.0,0.087,16.0,37.0,0.998,3.29,0.72,11.4,6.0
3617,6.6,0.54,0.0,2.0,0.0559999999999999,19.0,34.0,0.99655,3.4,0.58,11.4,7.0
3618,10.4,0.9,0.24,2.1,0.077,7.0,18.0,0.9994,3.28,0.8,9.7,6.0
3619,8.3,0.545,0.12,2.6,0.078,7.0,17.0,0.9964,3.27,0.56,9.5,5.0
3620,9.8,0.52,0.24,2.6,0.081,35.0,88.0,0.9952,3.08,0.53,11.9,6.0
3621,7.5,0.51,0.02,2.0,0.076,7.0,17.0,0.9984,3.24,0.75,9.4,5.0
3622,7.6,0.53,0.11,2.5,0.064,14.0,37.0,0.9976,3.28,0.58,11.3,7.0
3623,8.3,0.3,0.43,2.4,0.074,6.0,14.0,0.9982,3.17,0.7,11.9,6.0
3624,7.1,0.635,0.25,2.2,0.078,9.0,28.0,0.99547,3.37,0.55,10.9,5.0
3625,9.1,0.41,0.41,2.5,0.067,13.0,50.0,0.9994,3.3,0.73,9.0,6.0
3626,9.1,0.47,0.27,2.2,0.084,3.0,18.0,0.9996,3.39,0.49,10.0,7.0
3627,7.4,0.57,0.0,2.2,0.08,17.0,37.0,0.99572,3.38,0.6,10.4,5.0
3628,6.2,0.46,0.31,2.8,0.111,12.0,21.0,0.99392,3.17,0.73,10.2,5.0
3629,9.6,0.44,0.33,1.6,0.081,18.0,26.0,0.9962,3.19,0.46,12.5,7.0
3630,7.5,0.53,0.02,1.8,0.092,11.0,49.0,0.9968,3.54,0.57,9.5,5.0
3631,9.7,0.5,0.42,2.8,0.214,12.0,38.0,0.9982,3.31,0.61,11.2,6.0
3632,7.5,0.7,0.02,1.7,0.06,10.0,19.0,0.99576,3.42,0.64,11.0,5.0
3633,7.1,0.38,0.33,2.2,0.064,20.0,49.0,0.99764,3.16,0.62,12.4,8.0
3634,7.3,0.67,0.05,1.9,0.094,10.0,23.0,0.99525,3.47,0.5,10.4,6.0
3635,9.9,0.55,0.02,1.8,0.073,6.0,12.0,0.9964,3.22,0.57,9.5,5.0
3636,6.5,0.59,0.0,2.4,0.095,11.0,29.0,0.9982,3.54,0.86,11.9,5.0
3637,7.4,0.645,0.21,1.9,0.0559999999999999,23.0,50.0,0.99448,3.35,0.59,9.9,4.0
3638,9.1,0.47,0.44,2.6,0.065,6.0,13.0,0.9982,3.29,0.54,9.2,5.0
3639,7.8,0.54,0.07,1.6,0.074,7.0,13.0,0.997,3.44,0.6,9.4,6.0
3640,7.6,0.67,0.0,2.0,0.086,14.0,86.0,0.9968,3.3,0.59,9.4,5.0
3641,7.3,0.64,0.3,1.8,0.0819999999999999,11.0,35.0,0.9974,3.29,0.78,10.8,4.0
3642,8.0,0.58,0.0,1.9,0.0819999999999999,7.0,17.0,0.9997,3.45,0.64,9.2,5.0
3643,7.2,0.51,0.26,2.5,0.076,15.0,47.0,0.9986,3.19,0.62,9.8,4.0
3644,9.1,0.29,0.42,1.8,0.08,28.0,60.0,0.99521,3.32,0.57,11.1,6.0
3645,10.2,0.54,0.47,2.1,0.07,6.0,15.0,0.9962,3.17,0.67,9.3,6.0
3646,9.0,0.61,0.3,2.1,0.084,8.0,16.0,0.9966,3.36,0.65,10.8,6.0
3647,7.7,0.41,0.21,2.2,0.086,27.0,66.0,0.9962,3.42,0.56,11.6,6.0
3648,7.3,0.55,0.24,2.2,0.07,12.0,44.0,0.9982,3.28,0.48,9.5,5.0
3649,7.1,0.34,0.2,1.9,0.079,23.0,53.0,0.99526,3.51,0.7,10.6,5.0
3650,8.0,0.35,0.39,2.0,0.095,19.0,33.0,0.9962,3.43,0.74,9.8,5.0
3651,9.1,0.42,0.48,1.8,0.074,9.0,23.0,0.9973,3.24,0.53,9.2,5.0
3652,10.9,0.28,0.49,1.8,0.06,11.0,25.0,0.9974,3.3,0.55,9.9,6.0
3653,6.9,0.69,0.31,2.0,0.0819999999999999,12.0,25.0,0.99258,3.45,0.7,12.4,8.0
3654,7.7,0.31,0.47,2.8,0.079,9.0,21.0,0.9962,3.22,0.54,11.5,6.0
3655,6.8,0.31,0.44,2.2,0.083,8.0,23.0,0.99746,3.18,0.52,10.7,6.0
3656,7.8,0.69,0.26,2.6,0.09,15.0,27.0,0.9974,3.51,0.49,9.7,5.0
3657,8.0,0.59,0.22,2.6,0.079,5.0,15.0,0.998,3.31,0.56,10.0,5.0
3658,9.9,0.5,0.49,2.2,0.075,16.0,58.0,0.9963,3.09,0.65,9.5,5.0
3659,6.6,0.46,0.23,1.9,0.07,17.0,44.0,0.99689,3.38,0.53,11.8,7.0
3660,7.1,0.5,0.21,2.6,0.0819999999999999,7.0,33.0,0.9978,3.17,0.64,11.4,7.0
3661,8.6,0.545,0.12,2.2,0.081,22.0,54.0,0.9978,3.47,0.6,9.9,6.0
3662,7.3,0.715,0.09,2.0,0.09,8.0,24.0,0.9977,3.36,0.54,9.4,5.0
3663,7.6,0.61,0.27,1.7,0.076,25.0,65.0,0.99494,3.21,0.6,9.8,5.0
3664,8.1,0.39,0.44,2.1,0.08,10.0,62.0,0.9984,3.36,0.56,9.4,6.0
3665,7.5,0.46,0.32,2.0,0.077,7.0,45.0,0.99746,3.5,0.58,9.9,6.0
3666,9.1,0.835,0.22,2.1,0.075,7.0,18.0,0.9976,3.26,0.7,10.0,4.0
3667,7.8,0.62,0.01,2.5,0.083,15.0,48.0,0.99612,3.31,0.64,10.1,5.0
3668,9.0,0.45,0.32,1.9,0.08,6.0,23.0,0.9997,3.43,0.77,10.8,6.0
3669,8.9,0.39,0.37,1.8,0.076,27.0,65.0,0.9956,3.1,0.82,9.7,5.0
3670,7.5,0.47,0.13,1.8,0.074,23.0,84.0,0.99786,3.38,0.73,9.6,5.0
3671,8.1,0.39,0.31,2.6,0.0969999999999999,12.0,47.0,0.9982,3.28,0.57,9.8,6.0
3672,7.6,0.67,0.0,2.0,0.094,21.0,59.0,0.9958,3.27,0.52,9.5,5.0
3673,7.9,0.55,0.0,2.0,0.0969999999999999,41.0,54.0,0.9978,3.21,0.54,9.8,5.0
3674,7.8,0.685,0.05,2.0,0.084,9.0,23.0,0.9959,3.23,0.72,11.5,5.0
3675,11.7,0.6,0.68,2.3,0.083,5.0,27.0,0.9991,3.2,0.71,11.0,6.0
3676,6.2,0.65,0.0,2.6,0.086,3.0,10.0,0.9976,3.59,0.6,9.4,6.0
3677,8.9,0.38,0.66,2.1,0.08,9.0,30.0,0.99572,3.24,0.61,12.8,7.0
3678,7.3,0.51,0.32,1.8,0.067,6.0,26.0,0.99685,3.09,0.76,10.0,5.0
3679,7.3,0.725,0.08,2.0,0.075,5.0,20.0,0.99664,3.46,0.51,10.2,6.0
3680,8.9,0.44,0.44,1.9,0.068,5.0,15.0,0.99578,3.31,0.69,9.2,5.0
3681,7.7,0.69,0.15,2.0,0.08,34.0,66.0,0.99738,3.36,0.56,11.3,5.0
3682,5.6,0.52,0.02,1.8,0.079,6.0,15.0,0.9976,3.5,0.55,11.4,6.0
3683,12.6,0.32,0.5,2.5,0.091,18.0,40.0,0.99693,3.34,0.51,10.9,5.0
3684,8.6,0.33,0.33,1.7,0.07,12.0,28.0,0.9972,3.3,0.52,11.0,5.0
3685,7.0,0.66,0.13,1.7,0.08,5.0,19.0,0.99786,3.51,0.54,9.7,6.0
3686,7.7,0.64,0.0,2.3,0.073,37.5,52.0,0.9976,3.26,0.53,9.4,5.0
3687,9.3,0.56,0.24,1.9,0.062,6.0,18.0,0.99656,3.14,0.53,10.0,6.0
3688,9.7,0.54,0.26,2.2,0.076,25.0,60.0,0.9968,3.1,0.66,9.6,6.0
3689,6.7,0.615,0.07,1.9,0.089,12.0,29.0,0.99418,3.56,0.7,12.5,7.0
3690,6.6,0.64,0.0,2.1,0.068,10.0,23.0,0.9972,3.42,0.55,9.3,5.0
3691,8.4,0.28,0.66,2.1,0.0969999999999999,8.0,16.0,0.99585,3.12,0.7,9.5,5.0
3692,6.4,0.59,0.0,2.1,0.087,21.0,50.0,0.9962,3.41,1.17,10.0,6.0
3693,8.3,0.4,0.41,2.8,0.071,21.0,112.0,0.9994,3.32,0.58,9.4,7.0
3694,7.5,0.4,0.25,1.8,0.072,10.0,47.0,0.99708,3.38,0.58,10.8,4.0
3695,7.7,0.58,0.17,2.8,0.077,16.0,74.0,0.9954,3.26,0.7,9.9,6.0
3696,8.6,0.48,0.24,1.4,0.067,11.0,45.0,0.99448,3.27,0.61,11.8,7.0
3697,7.8,0.55,0.06,2.0,0.0969999999999999,4.0,6.0,0.9955,3.32,0.48,9.1,5.0
3698,7.6,0.27,0.23,2.0,0.079,25.0,44.0,0.99508,3.48,0.62,11.0,7.0
3699,6.6,0.53,0.04,1.4,0.039,25.0,54.0,0.9962,3.35,0.82,9.4,6.0
3700,7.5,0.55,0.21,1.9,0.0969999999999999,17.0,27.0,0.9994,3.29,0.53,9.8,6.0
3701,6.4,0.53,0.09,2.1,0.0819999999999999,21.0,101.0,0.99572,3.46,0.49,11.4,6.0
3702,10.3,0.56,0.34,1.8,0.073,25.0,99.0,0.9994,3.08,0.69,9.2,6.0
3703,7.2,0.6,0.01,1.8,0.074,8.0,17.0,0.9986,3.32,0.56,9.6,5.0
3704,7.3,0.69,0.24,6.4,0.079,6.0,32.0,0.996,3.42,0.82,11.4,3.0
3705,7.3,0.47,0.3,1.9,0.062,6.0,28.0,0.99572,3.15,0.78,11.8,5.0
3706,8.5,0.46,0.24,2.5,0.079,8.0,24.0,0.99723,3.27,0.68,9.7,6.0
3707,8.9,0.575,0.09,2.3,0.076,9.0,31.0,0.99408,3.53,0.62,9.7,6.0
3708,7.4,0.715,0.11,2.3,0.092,21.0,119.0,0.9965,3.31,0.54,9.5,5.0
3709,8.3,0.4,0.28,2.2,0.093,19.0,64.0,0.99562,3.3,0.49,9.9,5.0
3710,7.9,0.37,0.2,2.2,0.074,15.0,35.0,0.9974,3.34,0.74,10.6,5.0
3711,10.0,0.46,0.36,1.8,0.079,21.0,46.0,0.9972,3.49,0.64,10.5,6.0
3712,9.2,0.36,0.49,2.9,0.077,14.0,86.0,0.9982,3.14,0.68,9.4,6.0
3713,7.0,0.41,0.31,2.6,0.073,6.0,31.0,0.9987,3.36,0.57,11.4,6.0
3714,6.8,0.41,0.25,2.4,0.073,7.0,35.0,0.9994,3.53,0.86,11.3,5.0
3715,8.9,0.715,0.2,2.1,0.075,32.0,52.0,0.9978,3.34,0.52,9.5,5.0
3716,10.1,0.49,0.49,2.6,0.068,6.0,27.0,0.9976,3.3,0.82,12.4,8.0
3717,6.3,0.635,0.0,1.8,0.066,7.0,15.0,0.9964,3.52,0.56,9.2,5.0
3718,7.5,0.65,0.01,1.9,0.084,40.5,54.0,0.99578,3.27,0.63,10.0,6.0
3719,7.1,0.41,0.2,1.4,0.038,20.0,44.0,0.9955,3.35,0.56,9.5,5.0
3720,7.5,0.715,0.0,2.5,0.07,15.0,48.0,0.9972,3.5,0.53,9.4,5.0
3721,8.9,0.37,0.4,2.0,0.066,6.0,14.0,0.99494,3.27,0.73,10.0,6.0
3722,7.2,0.48,0.14,1.9,0.0819999999999999,5.0,22.0,0.9972,3.3,0.5,9.8,5.0
3723,6.9,0.43,0.25,2.4,0.094,6.0,19.0,0.9972,3.42,0.66,10.0,5.0
3724,8.1,0.39,0.32,2.6,0.071,31.0,62.0,0.9964,3.38,0.9,9.9,6.0
3725,7.8,0.52,0.02,1.8,0.074,19.0,49.0,0.9982,3.24,0.59,9.6,5.0
3726,7.5,0.53,0.02,1.9,0.076,12.0,64.0,0.99656,3.36,0.63,9.8,5.0
3727,7.0,0.58,0.08,2.0,0.0819999999999999,6.0,16.0,0.9974,3.45,0.55,9.4,5.0
3728,7.0,0.58,0.04,1.8,0.08,6.0,18.0,0.9986,3.28,0.58,9.4,6.0
3729,6.2,0.52,0.05,2.1,0.074,6.0,12.0,0.99444,3.51,0.73,12.8,6.0
3730,8.0,0.55,0.23,2.1,0.0579999999999999,7.0,23.0,0.9994,3.35,0.6,9.4,5.0
3731,7.0,0.54,0.14,3.4,0.1,11.0,26.0,0.9974,3.41,0.49,9.5,5.0
3732,8.9,0.41,0.49,2.0,0.083,11.0,46.0,0.9978,3.16,0.6,11.4,4.0
3733,7.0,0.35,0.25,2.2,0.07,6.0,16.0,0.997,3.18,0.53,9.4,5.0
3734,7.2,0.61,0.17,1.9,0.079,32.0,64.0,0.99622,3.39,0.53,9.4,5.0
3735,11.4,0.28,0.54,2.9,0.0969999999999999,6.0,14.0,0.9994,3.26,0.82,9.8,6.0
3736,8.3,0.47,0.24,1.9,0.083,19.0,49.0,0.99578,3.27,0.52,9.4,5.0
3737,8.1,0.47,0.5,2.8,0.086,9.0,23.0,0.9968,3.17,0.6,9.7,5.0
3738,8.1,0.56,0.15,2.4,0.078,27.0,65.0,0.99743,3.19,0.62,11.3,5.0
3739,7.9,0.53,0.02,2.3,0.094,9.0,20.0,0.99448,3.26,0.6,12.8,6.0
3740,6.9,0.58,0.0,2.6,0.0819999999999999,7.0,28.0,0.99444,3.3,0.6,10.5,6.0
3741,8.0,0.37,0.42,1.4,0.081,6.0,29.0,0.99702,3.27,0.73,10.8,7.0
3742,7.6,0.72,0.0,2.0,0.077,12.0,24.0,0.99622,3.31,0.52,9.3,5.0
3743,8.0,0.69,0.04,1.7,0.086,9.0,28.0,0.99572,3.26,0.62,12.3,6.0
3744,10.5,0.27,0.54,2.8,0.067,3.0,14.0,0.9967,3.16,0.94,11.4,7.0
3745,8.9,0.58,0.21,2.2,0.074,10.0,27.0,0.99518,3.34,0.58,9.2,5.0
3746,7.5,0.715,0.15,2.0,0.093,26.0,58.0,0.9966,3.26,0.81,9.5,5.0
3747,9.8,0.6,0.49,2.4,0.073,15.0,40.0,0.99668,3.27,0.63,10.6,5.0
3748,7.7,0.43,0.49,1.6,0.061,23.0,49.0,0.99603,3.39,0.59,11.5,7.0
3749,9.9,0.46,0.49,2.0,0.07,5.0,13.0,0.99656,3.22,0.49,9.8,5.0
3750,8.9,0.67,0.25,2.7,0.077,6.0,22.0,0.9976,3.27,0.65,11.3,6.0
3751,5.1,0.39,0.07,2.1,0.087,38.0,66.0,0.99444,3.52,0.54,9.8,5.0
3752,8.4,0.48,0.12,2.1,0.083,5.0,14.0,0.9968,3.38,0.68,9.5,5.0
3753,7.3,1.33,0.0,2.1,0.074,10.0,28.0,0.9981,3.41,0.6,11.5,6.0
3754,8.6,0.56,0.26,2.1,0.079,5.0,14.0,0.9978,3.18,0.55,10.8,6.0
3755,8.0,0.44,0.23,2.0,0.078,17.0,29.0,0.9973,3.31,0.56,11.0,7.0
3756,9.3,0.43,0.43,2.7,0.079,27.0,46.0,0.9965,3.3,0.62,11.5,6.0
3757,7.6,0.53,0.28,2.0,0.08,9.0,21.0,0.99572,3.22,0.64,9.4,6.0
3758,10.6,0.49,0.48,1.8,0.081,17.0,38.0,0.9981,3.28,0.73,11.0,6.0
3759,6.9,0.47,0.05,1.8,0.073,22.0,40.0,0.9962,3.4,0.61,11.8,6.0
3760,7.8,0.19,0.51,2.3,0.076,6.0,18.0,0.99656,3.16,0.63,10.1,5.0
3761,10.9,0.41,0.25,2.0,0.078,9.0,21.0,0.9962,3.37,0.54,10.9,6.0
3762,9.0,0.74,0.08,1.4,0.119,5.0,12.0,0.99586,3.28,0.52,11.3,7.0
3763,8.3,0.58,0.14,1.7,0.079,7.0,33.0,0.9994,3.53,0.46,9.5,5.0
3764,6.8,0.42,0.2,1.9,0.077,17.0,24.0,0.99588,3.27,0.58,10.7,6.0
3765,8.8,0.53,0.26,2.2,0.0819999999999999,8.0,16.0,0.99668,3.32,0.59,9.6,5.0
3766,8.0,0.5,0.29,2.2,0.0819999999999999,15.0,42.0,0.9968,3.2,0.54,11.3,6.0
3767,8.5,0.78,0.31,1.7,0.079,4.0,28.0,0.9974,3.3,0.61,9.2,5.0
3768,7.5,0.4,0.32,2.5,0.091,13.0,31.0,0.9956,3.02,0.77,11.5,6.0
3769,7.1,0.57,0.02,1.4,0.071,9.0,30.0,0.998,3.42,0.62,11.8,7.0
3770,8.2,0.39,0.27,1.7,0.075,16.0,38.0,0.99516,3.3,0.69,9.6,7.0
3771,8.1,0.57,0.25,2.1,0.07,5.0,19.0,0.99516,3.21,0.62,9.2,5.0
3772,7.1,0.6,0.26,2.2,0.071,9.0,29.0,0.9974,3.38,0.49,10.2,5.0
3773,5.1,0.615,0.0,1.8,0.114,6.0,16.0,0.9962,3.6,0.73,10.4,5.0
3774,8.2,0.32,0.39,1.9,0.077,5.0,12.0,0.99668,3.27,0.65,9.5,5.0
3775,8.2,0.39,0.29,2.3,0.0969999999999999,6.0,18.0,0.9969,3.27,0.49,10.8,6.0
3776,8.4,0.52,0.22,2.0,0.0559999999999999,12.0,49.0,0.9996,3.15,0.55,9.2,6.0
3777,8.5,0.4,0.24,1.8,0.0819999999999999,9.0,22.0,0.9988,3.3,0.7,9.4,5.0
3778,8.4,0.59,0.2,2.4,0.084,4.0,11.0,0.9994,3.47,0.51,9.7,6.0
3779,7.5,0.59,0.08,1.8,0.086,29.0,70.0,0.9978,3.2,0.74,9.5,6.0
3780,7.5,0.52,0.25,2.5,0.089,18.0,36.0,0.99702,3.16,0.62,10.0,7.0
3781,7.7,0.31,0.11,1.9,0.095,16.0,44.0,0.99562,3.33,0.59,10.8,6.0
3782,7.3,0.53,0.11,2.7,0.084,7.0,23.0,0.9976,3.26,0.58,10.8,6.0
3783,9.8,0.33,0.49,2.3,0.066,32.0,134.0,0.9966,3.39,0.57,12.7,7.0
3784,7.0,0.28,0.4,3.3,0.083,12.0,25.0,0.99746,3.26,0.56,12.5,7.0
3785,7.8,0.7,0.2,2.3,0.079,31.0,134.0,0.997,3.34,0.53,9.5,7.0
3786,8.6,0.51,0.03,1.6,0.063,6.0,15.0,0.9994,3.3,0.53,9.5,6.0
3787,6.8,0.57,0.02,1.7,0.072,13.0,48.0,0.99746,3.46,0.58,10.0,5.0
3788,6.1,0.58,0.21,2.3,0.046,5.0,22.0,0.99736,3.41,0.52,9.9,5.0
3789,8.8,0.42,0.34,1.9,0.076,19.0,58.0,0.99717,3.28,0.68,9.6,6.0
3790,7.8,0.51,0.07,2.1,0.085,8.0,18.0,0.9983,3.4,0.88,10.0,6.0
3791,7.2,0.58,0.14,2.2,0.081,11.0,46.0,0.9948,3.36,0.66,9.5,5.0
3792,6.1,0.59,0.02,2.2,0.087,11.0,35.0,0.99704,3.44,0.57,11.1,7.0
3793,7.2,0.58,0.0,2.0,0.062,6.0,10.0,0.9994,3.36,0.59,11.3,7.0
3794,8.0,0.31,0.47,2.6,0.084,6.0,14.0,0.9957,3.17,0.77,11.1,7.0
3795,7.0,0.37,0.48,1.8,0.067,16.0,37.0,0.99734,3.3,0.61,10.4,6.0
3796,6.6,1.035,0.0,2.1,0.065,4.0,13.0,0.9962,3.46,0.5,10.0,6.0
3797,8.9,0.39,0.25,2.2,0.091,5.0,16.0,0.99642,3.29,0.44,10.9,6.0
3798,7.4,0.62,0.05,2.1,0.095,11.0,20.0,0.99586,3.44,0.62,9.5,6.0
3799,9.0,0.59,0.33,2.1,0.074,21.0,119.0,0.99774,3.26,0.62,9.2,7.0
3800,7.2,0.64,0.27,1.9,0.092,9.0,20.0,0.9962,3.26,0.76,9.55,5.0
3801,7.6,0.63,0.0,2.2,0.077,31.0,65.0,0.99542,3.35,0.54,9.5,5.0
3802,7.9,0.51,0.26,2.1,0.0969999999999999,17.0,45.0,0.9981,3.4,0.61,9.9,5.0
3803,9.4,0.44,0.21,1.7,0.071,19.0,44.0,0.9962,3.19,0.53,9.5,6.0
3804,8.3,0.53,0.2,2.0,0.0819999999999999,10.0,24.0,0.9958,3.38,0.44,9.8,5.0
3805,6.7,0.63,0.02,1.8,0.038,17.0,24.0,0.99538,3.42,0.56,9.9,5.0
3806,7.5,0.52,0.27,2.3,0.074,5.0,14.0,0.996,3.32,0.64,10.1,5.0
3807,10.0,0.67,0.0,2.4,0.074,12.0,25.0,0.9958,3.28,0.55,11.9,5.0
3808,6.7,0.49,0.12,4.0,0.0579999999999999,14.0,31.0,0.9976,3.35,0.65,11.9,7.0
3809,8.1,0.58,0.24,2.1,0.08,27.0,61.0,0.9972,3.37,0.59,9.6,5.0
3810,7.8,0.39,0.4,2.5,0.077,4.0,11.0,0.99562,3.27,0.54,11.0,6.0
3811,7.1,0.76,0.03,2.1,0.095,17.0,88.0,0.9972,3.48,0.57,9.5,5.0
3812,8.6,0.27,0.44,2.2,0.0819999999999999,9.0,23.0,0.9965,3.27,0.62,9.7,6.0
3813,7.5,0.37,0.24,1.8,0.072,8.0,27.0,0.99818,3.23,0.52,10.4,5.0
3814,8.9,0.42,0.33,1.7,0.071,25.0,64.0,0.997,3.41,0.53,9.4,5.0
3815,6.8,0.35,0.42,2.6,0.079,31.0,98.0,0.9963,3.21,0.56,10.3,6.0
3816,7.2,0.41,0.21,2.1,0.071,14.0,35.0,0.99704,3.37,0.57,9.2,5.0
3817,6.5,0.55,0.01,2.0,0.08,7.0,19.0,0.99494,3.36,0.56,11.3,5.0
3818,7.8,0.39,0.3,2.1,0.08,24.0,44.0,0.9952,3.28,0.67,9.5,5.0
3819,7.7,0.53,0.25,4.2,0.07,13.0,32.0,0.9986,3.39,0.79,9.7,5.0
3820,12.6,0.39,0.49,2.6,0.067,11.0,44.0,1.00015,3.04,0.67,9.2,4.0
3821,7.8,0.59,0.0,2.0,0.084,13.0,27.0,0.9972,3.42,0.48,9.5,5.0
3822,8.4,0.33,0.46,1.8,0.073,6.0,15.0,0.9978,3.32,0.82,10.6,6.0
3823,10.9,0.23,0.41,2.1,0.094,6.0,23.0,0.9988,3.17,0.6,9.9,6.0
3824,7.3,0.725,0.05,2.6,0.05,14.0,22.0,0.9986,3.36,0.53,11.5,6.0
3825,7.8,0.78,0.23,2.1,0.071,20.0,59.0,0.9988,3.17,0.55,9.6,6.0
3826,10.8,0.24,0.52,2.1,0.08,5.0,15.0,0.9972,3.1,0.59,9.2,5.0
3827,6.8,0.74,0.0,1.7,0.069,12.0,28.0,0.9978,3.47,0.56,11.9,6.0
3828,11.3,0.18,0.46,6.4,0.098,16.0,60.0,0.9994,3.13,0.79,9.7,5.0
3829,7.0,0.58,0.19,1.6,0.075,6.0,17.0,0.99592,3.38,0.7,10.5,6.0
3830,8.4,0.63,0.24,2.3,0.08,10.0,28.0,0.9948,3.33,0.67,10.1,5.0
3831,9.0,0.62,0.21,2.1,0.066,15.0,56.0,0.9968,3.42,0.58,10.3,7.0
3832,7.5,0.42,0.24,1.7,0.093,16.0,67.0,0.9988,3.58,0.62,9.5,6.0
3833,9.0,0.54,0.28,3.5,0.084,13.0,31.0,0.9976,3.15,0.53,9.4,5.0
3834,8.0,0.56,0.22,2.5,0.0819999999999999,7.0,31.0,0.9998,3.37,0.57,9.5,6.0
3835,8.2,0.52,0.0,1.8,0.071,13.0,28.0,0.99498,3.1,0.72,9.4,5.0
3836,7.8,0.51,0.18,1.9,0.077,6.0,16.0,0.99572,3.5,0.53,11.0,5.0
3837,8.1,0.57,0.0,1.5,0.094,7.0,12.0,0.99634,3.27,0.55,10.9,6.0
3838,8.4,0.62,0.27,2.2,0.098,5.0,16.0,0.99362,3.2,0.63,10.8,7.0
3839,8.4,0.28,0.51,1.8,0.07,4.0,11.0,0.99242,3.26,0.81,9.3,6.0
3840,7.8,0.59,0.0,1.6,0.055,15.0,35.0,0.9988,3.48,0.58,9.5,6.0
3841,8.0,0.59,0.12,1.7,0.073,6.0,18.0,0.9972,3.29,0.65,9.5,6.0
3842,7.1,0.45,0.32,2.6,0.072,4.0,10.0,0.996,3.19,0.62,11.8,6.0
3843,7.4,0.935,0.25,1.7,0.09,16.0,89.0,0.9994,3.29,0.56,9.8,5.0
3844,8.3,0.52,0.22,2.1,0.073,6.0,17.0,0.99688,3.23,0.55,11.3,6.0
3845,8.6,0.41,0.3,2.2,0.079,11.0,40.0,0.99516,3.23,0.54,9.8,5.0
3846,8.3,0.42,0.39,2.3,0.08,5.0,12.0,0.9972,3.15,0.63,12.0,6.0
3847,9.1,0.54,0.24,2.2,0.081,17.0,44.0,0.9982,3.39,0.66,11.4,6.0
3848,7.9,0.36,0.49,2.1,0.104,5.0,14.0,0.996,3.26,0.84,9.9,6.0
3849,7.7,0.5,0.0,2.1,0.084,7.0,16.0,0.9974,3.35,0.59,11.0,6.0
3850,7.8,0.7,0.0,2.6,0.077,10.0,27.0,0.9964,3.4,0.61,9.1,5.0
3851,7.5,0.5,0.0,1.8,0.0819999999999999,14.0,38.0,0.99655,3.2,0.49,9.5,5.0
3852,8.1,0.46,0.39,2.0,0.071,17.0,81.0,0.99818,3.26,0.52,9.7,4.0
3853,7.1,0.67,0.13,2.5,0.076,6.0,19.0,0.9972,3.27,0.62,9.5,5.0
3854,7.3,0.34,0.44,2.0,0.078,4.0,28.0,0.9978,3.35,0.59,11.4,7.0
3855,8.8,0.48,0.24,1.7,0.08,5.0,13.0,0.9964,3.2,0.67,9.4,5.0
